n,topology,strategy,recall,reduction,centrality_corr,edges_gt,edges_ris
5000,erdos_renyi,logarithmic,0.014981715229444378,0.9848569713942789,0.12593665112802915,42385,189250
5000,erdos_renyi,logarithmic,0.015033890752163614,0.9848617723544709,0.12499586699426854,42637,189190
5000,erdos_renyi,logarithmic,0.014456478514117289,0.9848580916183237,0.13930431645728217,42749,189236
5000,erdos_renyi,logarithmic,0.01545991481751653,0.9848622524504901,0.14001615152882985,42497,189184
5000,erdos_renyi,logarithmic,0.014704487240299782,0.9848559311862373,0.10366070165729513,42164,189263
5000,erdos_renyi,logarithmic,0.014017262870716621,0.9848556111222244,0.1444763016679571,42519,189267
5000,erdos_renyi,logarithmic,0.014514266864588487,0.9848572114422884,0.12337489509801784,42441,189247
5000,erdos_renyi,logarithmic,0.015182281828485078,0.9848551310262053,0.11351699991725989,42352,189273
5000,erdos_renyi,logarithmic,0.015619495008807986,0.984859051810362,0.09892723274208899,42575,189224
5000,erdos_renyi,logarithmic,0.014396299443028416,0.9848572914582917,0.09161406947236012,42372,189246
5000,erdos_renyi,logarithmic,0.015262557874409622,0.9848609721944389,0.1223355383072641,42981,189200
5000,erdos_renyi,logarithmic,0.016070804704786303,0.9848573714742949,0.13298744926286804,42935,189245
5000,erdos_renyi,logarithmic,0.016007732748662094,0.9848583316663333,0.13242929735860917,42417,189233
5000,erdos_renyi,logarithmic,0.015409226715599784,0.9848606521304261,0.13326993451524086,42507,189204
5000,erdos_renyi,logarithmic,0.01423754215061821,0.9848556111222244,0.10130384027310692,42704,189267
5000,erdos_renyi,logarithmic,0.0147751908756716,0.9848588917783556,0.1148646619884836,42436,189226
5000,erdos_renyi,logarithmic,0.016112813077336825,0.9848563312662533,0.11706154518982177,42761,189258
5000,erdos_renyi,logarithmic,0.015513182674199624,0.9848584916983397,0.11612536772895198,42480,189231
5000,erdos_renyi,logarithmic,0.014555801156939285,0.9848561712342468,0.11810461264517139,42526,189260
5000,erdos_renyi,logarithmic,0.01491443698591283,0.984859451890378,0.09498685323540271,42308,189219
5000,erdos_renyi,logarithmic,0.014669523652546564,0.9848616123224645,0.12435872182974626,42469,189192
5000,barabasi_albert,heuristic,0.0018418418418418418,0.9976018403680736,0.17535096227579078,24975,29971
5000,barabasi_albert,heuristic,0.0026026026026026027,0.9976023204640928,0.21381204853924743,24975,29965
5000,barabasi_albert,heuristic,0.0019219219219219219,0.9976009601920384,0.20238380811300605,24975,29982
5000,barabasi_albert,heuristic,0.0026026026026026027,0.9976012802560512,0.23302642170576984,24975,29978
5000,barabasi_albert,heuristic,0.0025625625625625625,0.9976013602720544,0.2225837616038103,24975,29977
5000,barabasi_albert,heuristic,0.0022022022022022024,0.9976018403680736,0.13137233909985194,24975,29971
5000,barabasi_albert,heuristic,0.002082082082082082,0.9976018403680736,0.19706727305886357,24975,29971
5000,barabasi_albert,heuristic,0.0023223223223223224,0.9976012002400481,0.22730164751625323,24975,29979
5000,barabasi_albert,heuristic,0.0023223223223223224,0.9976016803360672,0.21154837155881992,24975,29973
5000,barabasi_albert,heuristic,0.0024424424424424425,0.9976021604320864,0.15312099977350604,24975,29967
5000,barabasi_albert,heuristic,0.0025625625625625625,0.9976022404480896,0.20752412156163313,24975,29966
5000,barabasi_albert,heuristic,0.003043043043043043,0.9976011202240448,0.20554706801599865,24975,29980
5000,barabasi_albert,heuristic,0.002122122122122122,0.9976018403680736,0.1282231506135346,24975,29971
5000,barabasi_albert,heuristic,0.0025225225225225223,0.9976012002400481,0.23025647158925877,24975,29979
5000,barabasi_albert,heuristic,0.002642642642642643,0.9976020004000801,0.2198866737967309,24975,29969
5000,barabasi_albert,heuristic,0.002242242242242242,0.9976015203040608,0.16120906597065557,24975,29975
5000,barabasi_albert,heuristic,0.002162162162162162,0.9976017603520704,0.15844036655703359,24975,29972
5000,barabasi_albert,heuristic,0.002002002002002002,0.9976014402880576,0.15490776056416178,24975,29976
5000,barabasi_albert,heuristic,0.002082082082082082,0.9976015203040608,0.19067001783000523,24975,29975
5000,barabasi_albert,heuristic,0.002882882882882883,0.9976016003200641,0.22773533318439856,24975,29974
5000,barabasi_albert,heuristic,0.0028428428428428428,0.9976012802560512,0.1634671930530079,24975,29978
5000,barabasi_albert,heuristic,0.0025625625625625625,0.9976008801760352,0.1844728208742204,24975,29983
5000,barabasi_albert,heuristic,0.002122122122122122,0.9976012002400481,0.2516480752991305,24975,29979
5000,barabasi_albert,heuristic,0.0022822822822822822,0.9976017603520704,0.1616226815179415,24975,29972
5000,barabasi_albert,heuristic,0.002122122122122122,0.9976016003200641,0.19325284908934537,24975,29974
5000,barabasi_albert,heuristic,0.0022822822822822822,0.9976012002400481,0.1619331905247276,24975,29979
5000,barabasi_albert,heuristic,0.0023623623623623626,0.9976016803360672,0.2426054368087996,24975,29973
5000,barabasi_albert,heuristic,0.0024024024024024023,0.9976018403680736,0.21049455303608927,24975,29971
5000,barabasi_albert,heuristic,0.0025225225225225223,0.997600800160032,0.12515591366301884,24975,29984
5000,barabasi_albert,heuristic,0.0022022022022022024,0.9976014402880576,0.10214690255336172,24975,29976
5000,barabasi_albert,logarithmic,0.014814814814814815,0.9848580116023204,0.4276145504134781,24975,189237
5000,barabasi_albert,logarithmic,0.015815815815815815,0.9848587317463493,0.4589729655074299,24975,189228
5000,barabasi_albert,logarithmic,0.014574574574574575,0.98485625125025,0.413726549691579,24975,189259
5000,barabasi_albert,logarithmic,0.014534534534534535,0.9848546509301861,0.37117116100882797,24975,189279
5000,barabasi_albert,logarithmic,0.014574574574574575,0.9848579315863173,0.4940996829944735,24975,189238
5000,barabasi_albert,logarithmic,0.014414414414414415,0.9848563312662533,0.4609590798963625,24975,189258
5000,barabasi_albert,logarithmic,0.016056056056056055,0.9848606521304261,0.40745057500345205,24975,189204
5000,barabasi_albert,logarithmic,0.013693693693693694,0.9848528105621124,0.4276827183744712,24975,189302
5000,barabasi_albert,logarithmic,0.014254254254254254,0.9848564912982597,0.4249056108892863,24975,189256
5000,barabasi_albert,logarithmic,0.014694694694694695,0.984855051010202,0.4611144490197816,24975,189274
5000,barabasi_albert,logarithmic,0.014854854854854854,0.9848603320664133,0.49016026004946694,24975,189208
5000,barabasi_albert,logarithmic,0.015415415415415416,0.9848591318263653,0.3952928596493861,24975,189223
5000,barabasi_albert,logarithmic,0.015855855855855857,0.984857851570314,0.4717158321127263,24975,189239
5000,barabasi_albert,logarithmic,0.015015015015015015,0.9848553710742148,0.4186427770885654,24975,189270
5000,barabasi_albert,logarithmic,0.013453453453453454,0.9848575315063013,0.3219763999219361,24975,189243
5000,barabasi_albert,logarithmic,0.015735735735735737,0.9848572114422884,0.45506831303983764,24975,189247
5000,barabasi_albert,logarithmic,0.015615615615615615,0.9848595319063813,0.45034942195824623,24975,189218
5000,barabasi_albert,logarithmic,0.014974974974974974,0.9848589717943589,0.4434737419892486,24975,189225
5000,barabasi_albert,logarithmic,0.013613613613613613,0.984857451490298,0.3800109768976224,24975,189244
5000,barabasi_albert,logarithmic,0.015575575575575576,0.984858651730346,0.4459248938373574,24975,189229
5000,barabasi_albert,logarithmic,0.014654654654654655,0.9848532106421284,0.3781167343034369,24975,189297
5000,barabasi_albert,logarithmic,0.015135135135135135,0.9848592118423685,0.4229439863380804,24975,189222
5000,barabasi_albert,logarithmic,0.014414414414414415,0.9848567313462693,0.40374841609118745,24975,189253
5000,barabasi_albert,logarithmic,0.015575575575575576,0.9848588917783556,0.4498484861932527,24975,189226
5000,barabasi_albert,logarithmic,0.015815815815815815,0.9848609721944389,0.40184754756153407,24975,189200
5000,barabasi_albert,logarithmic,0.014814814814814815,0.9848560912182437,0.393384759513917,24975,189261
5000,barabasi_albert,logarithmic,0.015015015015015015,0.9848580916183237,0.4395595633117776,24975,189236
5000,barabasi_albert,logarithmic,0.015655655655655656,0.9848604120824165,0.41834079817643643,24975,189207
5000,barabasi_albert,logarithmic,0.013613613613613613,0.9848589717943589,0.4097996703241639,24975,189225
5000,barabasi_albert,logarithmic,0.015975975975975977,0.9848589717943589,0.5443614479315575,24975,189225
5000,watts_strogatz,heuristic,0.00224,0.9976015203040608,0.02894326076752231,25000,29975
5000,watts_strogatz,heuristic,0.0026,0.9976014402880576,0.011728713090697741,25000,29976
5000,watts_strogatz,heuristic,0.00228,0.9976014402880576,0.010890512704465696,25000,29976
5000,watts_strogatz,heuristic,0.00212,0.9976022404480896,0.02862227310253997,25000,29966
5000,watts_strogatz,heuristic,0.0022,0.9976024804960992,0.012559597429429335,25000,29963
5000,watts_strogatz,heuristic,0.00244,0.9976018403680736,0.024127895470741317,25000,29971
5000,watts_strogatz,heuristic,0.0022,0.9976010402080416,0.01950388264972615,25000,29981
5000,watts_strogatz,heuristic,0.00216,0.9976013602720544,0.04854174597502872,25000,29977
5000,watts_strogatz,heuristic,0.0024,0.9976021604320864,0.006631739286524447,25000,29967
5000,watts_strogatz,heuristic,0.00272,0.9976015203040608,0.011344936449917232,25000,29975
5000,watts_strogatz,heuristic,0.0022,0.9976012802560512,0.04416018034807182,25000,29978
5000,watts_strogatz,heuristic,0.00232,0.9976021604320864,0.005429900619318998,25000,29967
5000,watts_strogatz,heuristic,0.0024,0.9976009601920384,0.020948751788610494,25000,29982
5000,watts_strogatz,heuristic,0.0024,0.9976013602720544,-0.003944847147203551,25000,29977
5000,watts_strogatz,heuristic,0.00212,0.9976012002400481,0.02338490038258862,25000,29979
5000,watts_strogatz,heuristic,0.00272,0.9976013602720544,0.016574316993099383,25000,29977
5000,watts_strogatz,heuristic,0.00272,0.9976019203840768,0.03249121296491526,25000,29970
5000,watts_strogatz,heuristic,0.0022,0.9976016803360672,-0.004238859276656304,25000,29973
5000,watts_strogatz,heuristic,0.00224,0.9976008801760352,0.017711673370010315,25000,29983
5000,watts_strogatz,heuristic,0.00268,0.9976018403680736,0.0075030226012421045,25000,29971
5000,watts_strogatz,heuristic,0.00304,0.9976011202240448,0.019035959919994103,25000,29980
5000,watts_strogatz,heuristic,0.00256,0.9976017603520704,0.0012875629109465971,25000,29972
5000,watts_strogatz,heuristic,0.00248,0.9976015203040608,-0.002590554346581922,25000,29975
5000,watts_strogatz,heuristic,0.00284,0.9976014402880576,0.022082872761997597,25000,29976
5000,watts_strogatz,heuristic,0.00204,0.9976016003200641,0.01128336855802442,25000,29974
5000,watts_strogatz,heuristic,0.00212,0.9976008801760352,0.007124006790657454,25000,29983
5000,watts_strogatz,heuristic,0.00284,0.9976015203040608,0.028417414082495786,25000,29975
5000,watts_strogatz,heuristic,0.00268,0.9976007201440288,0.03074067775472728,25000,29985
5000,watts_strogatz,heuristic,0.00268,0.9976010402080416,0.03798542875720325,25000,29981
5000,watts_strogatz,heuristic,0.0024,0.9976011202240448,0.024588951797683996,25000,29980
5000,watts_strogatz,logarithmic,0.0154,0.9848584116823365,0.05562297743916025,25000,189232
5000,watts_strogatz,logarithmic,0.0154,0.9848595319063813,0.04493499916036561,25000,189218
5000,watts_strogatz,logarithmic,0.015,0.9848589717943589,0.06121421157137103,25000,189225
5000,watts_strogatz,logarithmic,0.01476,0.9848584116823365,0.018095670235787356,25000,189232
5000,watts_strogatz,logarithmic,0.01464,0.9848569713942789,0.0539674894255008,25000,189250
5000,watts_strogatz,logarithmic,0.01568,0.9848613722744549,0.02778155474326124,25000,189195
5000,watts_strogatz,logarithmic,0.0162,0.9848597719543909,0.03122998590102736,25000,189215
5000,watts_strogatz,logarithmic,0.0154,0.9848564912982597,0.041416565129175624,25000,189256
5000,watts_strogatz,logarithmic,0.01624,0.984857451490298,0.06217594456433588,25000,189244
5000,watts_strogatz,logarithmic,0.0152,0.9848585717143429,0.022325070073049055,25000,189230
5000,watts_strogatz,logarithmic,0.01484,0.9848584916983397,0.03859910137036973,25000,189231
5000,watts_strogatz,logarithmic,0.01608,0.9848617723544709,0.05799876459354591,25000,189190
5000,watts_strogatz,logarithmic,0.01512,0.9848548909781957,0.039395519746081534,25000,189276
5000,watts_strogatz,logarithmic,0.01592,0.9848560912182437,0.036287650013467294,25000,189261
5000,watts_strogatz,logarithmic,0.013,0.9848583316663333,0.04192583818072321,25000,189233
5000,watts_strogatz,logarithmic,0.015,0.9848615323064613,0.059032741383662345,25000,189193
5000,watts_strogatz,logarithmic,0.017,0.9848602520504101,0.0423749482709301,25000,189209
5000,watts_strogatz,logarithmic,0.01636,0.9848576915383077,0.03263551216655674,25000,189241
5000,watts_strogatz,logarithmic,0.01596,0.9848569713942789,0.06548932446107635,25000,189250
5000,watts_strogatz,logarithmic,0.0156,0.9848606521304261,0.024937588011393504,25000,189204
5000,watts_strogatz,logarithmic,0.01536,0.9848601720344069,0.0075925090282413935,25000,189210
5000,watts_strogatz,logarithmic,0.01432,0.9848584116823365,0.05068184669542002,25000,189232
5000,watts_strogatz,logarithmic,0.01604,0.9848589717943589,0.03952600393212459,25000,189225
5000,watts_strogatz,logarithmic,0.01452,0.984859051810362,0.034323686616157575,25000,189224
5000,watts_strogatz,logarithmic,0.01516,0.9848603320664133,0.03312165583203926,25000,189208
5000,watts_strogatz,logarithmic,0.01424,0.9848565713142629,0.021871823160439792,25000,189255
5000,watts_strogatz,logarithmic,0.0148,0.9848532906581317,0.027478254278764793,25000,189296
5000,watts_strogatz,logarithmic,0.01604,0.984857451490298,0.04443292997902246,25000,189244
5000,watts_strogatz,logarithmic,0.01444,0.9848592118423685,0.046060882118037286,25000,189222
5000,watts_strogatz,logarithmic,0.0152,0.9848553710742148,0.06715688570119435,25000,189270
5000,stochastic_block,heuristic,0.0023376485932086796,0.9976016803360672,0.048327058959716604,321263,29973
5000,stochastic_block,heuristic,0.002547096372411646,0.9976024004800961,0.043662973987454924,321150,29964
5000,stochastic_block,heuristic,0.0023710894892057938,0.9976011202240448,0.04000714334629417,321793,29980
5000,stochastic_block,heuristic,0.0022366506699094484,0.9976014402880576,0.044039801170088384,322357,29976
5000,stochastic_block,heuristic,0.0024989457572586566,0.9976009601920384,0.053996809625957695,320135,29982
5000,stochastic_block,heuristic,0.0024943853033178743,0.9976020804160832,0.02988986858866848,321923,29968
5000,stochastic_block,heuristic,0.0023410102718432113,0.9976007201440288,0.05652913976779898,321656,29985
5000,stochastic_block,heuristic,0.0024209162188955774,0.9976020804160832,0.037199707761207526,321779,29968
5000,stochastic_block,heuristic,0.0022991513701446785,0.9976011202240448,0.01758317662754544,320988,29980
5000,stochastic_block,heuristic,0.0024463727699413616,0.9976011202240448,0.058208874712887035,321292,29980
5000,stochastic_block,heuristic,0.002466612198236093,0.9976021604320864,0.04425201893036428,321899,29967
5000,stochastic_block,heuristic,0.002275968992248062,0.9976015203040608,0.03363910753775171,322500,29975
5000,stochastic_block,heuristic,0.0025813529016203954,0.9976012802560512,0.05748439339260681,322699,29978
5000,stochastic_block,heuristic,0.0023850911589926023,0.9976019203840768,0.05096459273593636,321581,29970
5000,stochastic_block,heuristic,0.00261604215529523,0.9976015203040608,0.035504679433448545,321478,29975
5000,stochastic_block,heuristic,0.002485328793466071,0.9976014402880576,0.04829659152240778,321889,29976
5000,stochastic_block,heuristic,0.0023216947749418798,0.9976015203040608,0.06065313965777217,321317,29975
5000,stochastic_block,heuristic,0.0022937635773997373,0.9976012002400481,0.03403295602932898,321306,29979
5000,stochastic_block,heuristic,0.0024070532257312125,0.9976013602720544,0.026841390791656983,321555,29977
5000,stochastic_block,heuristic,0.0023209146768297427,0.997600800160032,0.058154525892191,321425,29984
5000,stochastic_block,heuristic,0.00228441068420431,0.9976013602720544,0.03817618190438337,321746,29977
5000,stochastic_block,heuristic,0.0024420898066860376,0.9976013602720544,0.052004967038815055,321446,29977
5000,stochastic_block,heuristic,0.0023683555334246234,0.9976018403680736,0.03573267774929618,321320,29971
5000,stochastic_block,heuristic,0.0022663736154262836,0.9976013602720544,0.05039298971852614,321218,29977
5000,stochastic_block,heuristic,0.002328049573761512,0.9976006401280256,0.03394644240527074,321299,29986
5000,stochastic_block,heuristic,0.0024957702769650685,0.9976011202240448,0.01323777848352673,320943,29980
5000,stochastic_block,heuristic,0.0023071852340145024,0.9976024004800961,0.06208698927018208,321604,29964
5000,stochastic_block,heuristic,0.0023464646495956454,0.9976010402080416,0.03312196220132646,322613,29981
5000,stochastic_block,heuristic,0.0023713746523639253,0.9976018403680736,0.03886577416649563,322176,29971
5000,stochastic_block,heuristic,0.002371947518326563,0.9976013602720544,0.03925953235889673,321255,29977
5000,stochastic_block,logarithmic,0.015210104897275154,0.9848560112022404,0.122812240861444,322220,189262
5000,stochastic_block,logarithmic,0.01562976090538818,0.9848540908181637,0.12654693748310195,321630,189286
5000,stochastic_block,logarithmic,0.015065760767936172,0.9848580116023204,0.11111082501264083,320860,189237
5000,stochastic_block,logarithmic,0.015002074954210597,0.9848584116823365,0.10813774670885191,320489,189232
5000,stochastic_block,logarithmic,0.015319496435840452,0.9848576115223044,0.11182915752444421,320833,189242
5000,stochastic_block,logarithmic,0.015191790512220433,0.9848603320664133,0.12910918796408322,320897,189208
5000,stochastic_block,logarithmic,0.015281843662410465,0.9848605721144229,0.12733503948846991,321100,189205
5000,stochastic_block,logarithmic,0.015073748243161966,0.984856651330266,0.11785224091117445,320889,189254
5000,stochastic_block,logarithmic,0.015234288667046434,0.9848548109621924,0.0980981547609373,321249,189277
5000,stochastic_block,logarithmic,0.014518181167738344,0.9848561712342468,0.13568345006878801,321459,189260
5000,stochastic_block,logarithmic,0.015188075329379947,0.9848569713942789,0.12851503544776702,322424,189250
5000,stochastic_block,logarithmic,0.0154936321576041,0.9848588917783556,0.12338961070344948,321616,189226
5000,stochastic_block,logarithmic,0.015468782989927593,0.9848593718743749,0.11081248556284849,322068,189220
5000,stochastic_block,logarithmic,0.015216761790888626,0.9848596919383876,0.10427183181132049,321159,189216
5000,stochastic_block,logarithmic,0.014995957962813259,0.9848589717943589,0.10431719092238155,321620,189225
5000,stochastic_block,logarithmic,0.015208084428514537,0.9848557711542308,0.1208133859745397,321408,189265
5000,stochastic_block,logarithmic,0.015433979628639297,0.9848612922584516,0.13108036801428755,321628,189196
5000,stochastic_block,logarithmic,0.01527206673675436,0.9848609721944389,0.11583332322838827,321502,189200
5000,stochastic_block,logarithmic,0.014687593274301065,0.9848536907381477,0.11017336414750946,321632,189291
5000,stochastic_block,logarithmic,0.01511288808192858,0.9848579315863173,0.11457829346121907,321646,189238
5000,stochastic_block,logarithmic,0.015182022695352798,0.9848579315863173,0.10881391029050039,321828,189238
5000,stochastic_block,logarithmic,0.015181567323779283,0.9848593718743749,0.15264168336853132,322167,189220
5000,stochastic_block,logarithmic,0.015266630443219747,0.9848567313462693,0.1311886375924121,322075,189253
5000,stochastic_block,logarithmic,0.015202571306780172,0.984858651730346,0.1159260151675467,321393,189229
5000,stochastic_block,logarithmic,0.015145662521494256,0.984858651730346,0.10739826396507837,321016,189229
5000,stochastic_block,logarithmic,0.015534445200605342,0.9848584916983397,0.12925525780261926,321801,189231
5000,stochastic_block,logarithmic,0.015050260610573343,0.9848563312662533,0.10941251600385736,322320,189258
5000,stochastic_block,logarithmic,0.01474415379688389,0.984855851170234,0.09076908245387377,321619,189264
5000,stochastic_block,logarithmic,0.015104338566348866,0.9848572914582917,0.12761779148003166,321166,189246
5000,stochastic_block,logarithmic,0.015234647158355728,0.984857051410282,0.11932743236832831,321504,189249
5000,powerlaw_cluster,heuristic,0.0025230276331597917,0.9976011202240448,0.24976008351038162,24970,29980
5000,powerlaw_cluster,heuristic,0.002563075690828995,0.9976020004000801,0.3213612687727342,24970,29969
5000,powerlaw_cluster,heuristic,0.0018824094841396989,0.9976015203040608,0.17804454053389102,24968,29975
5000,powerlaw_cluster,heuristic,0.0026430659565095512,0.9976019203840768,0.21570417645524273,24971,29970
5000,powerlaw_cluster,heuristic,0.00276331597917501,0.9976009601920384,0.2361800237347354,24970,29982
5000,powerlaw_cluster,heuristic,0.00276331597917501,0.9976007201440288,0.21695634976843928,24970,29985
5000,powerlaw_cluster,heuristic,0.0026831124103960592,0.9976007201440288,0.16582442345253973,24971,29985
5000,powerlaw_cluster,heuristic,0.002403172187287219,0.9976013602720544,0.183706231111664,24967,29977
5000,powerlaw_cluster,heuristic,0.002924328005448063,0.9976022404480896,0.3130118920910915,24963,29966
5000,powerlaw_cluster,heuristic,0.002162681725339421,0.9976023204640928,0.2017291737801003,24969,29965
5000,powerlaw_cluster,heuristic,0.0024828801409635176,0.9976013602720544,0.2028161294107057,24971,29977
5000,powerlaw_cluster,heuristic,0.0030435304953746346,0.9976025605121024,0.2272335274014774,24971,29962
5000,powerlaw_cluster,heuristic,0.002283013577922858,0.9976009601920384,0.24581190104539188,24967,29982
5000,powerlaw_cluster,heuristic,0.0022828307100804996,0.9976015203040608,0.2090417959867857,24969,29975
5000,powerlaw_cluster,heuristic,0.002123057202371415,0.9976020804160832,0.14846260695305868,24964,29968
5000,powerlaw_cluster,heuristic,0.0020427781783225185,0.9976013602720544,0.1254487859803246,24966,29977
5000,powerlaw_cluster,heuristic,0.001882032595202819,0.9976007201440288,0.1699756591861308,24973,29985
5000,powerlaw_cluster,heuristic,0.0025228255646323884,0.9976016803360672,0.1625227016945991,24972,29973
5000,powerlaw_cluster,heuristic,0.0018425058078987422,0.9976011202240448,0.18763806410759545,24966,29980
5000,powerlaw_cluster,heuristic,0.002363024671579622,0.9976016003200641,0.15539013967237422,24968,29974
5000,powerlaw_cluster,heuristic,0.002402787233190501,0.9976008801760352,0.25922855384239585,24971,29983
5000,powerlaw_cluster,heuristic,0.002363119317499099,0.9976017603520704,0.16612383398843403,24967,29972
5000,powerlaw_cluster,heuristic,0.0026431718061674008,0.9976012802560512,0.333564689624791,24970,29978
5000,powerlaw_cluster,heuristic,0.0030037246185269733,0.9976011202240448,0.14273791301895053,24969,29980
5000,powerlaw_cluster,heuristic,0.002763648015380302,0.9976017603520704,0.15140185819157714,24967,29972
5000,powerlaw_cluster,heuristic,0.0022024667627743074,0.9976029605921184,0.15336376565041682,24972,29957
5000,powerlaw_cluster,heuristic,0.002723049815793689,0.9976015203040608,0.16022807770790265,24972,29975
5000,powerlaw_cluster,heuristic,0.0032438926712054466,0.9976016803360672,0.20547120244381142,24970,29973
5000,powerlaw_cluster,heuristic,0.0024835763499439193,0.9976012802560512,0.20049583748712252,24964,29978
5000,powerlaw_cluster,heuristic,0.002323252553575005,0.9976012802560512,0.18402688390658065,24965,29978
5000,powerlaw_cluster,logarithmic,0.015099327138737585,0.9848548909781957,0.4798312334469242,24968,189276
5000,powerlaw_cluster,logarithmic,0.015298358029635563,0.9848576115223044,0.4959408750166198,24970,189242
5000,powerlaw_cluster,logarithmic,0.014900264359528959,0.984859851970394,0.5034464513652086,24966,189214
5000,powerlaw_cluster,logarithmic,0.01525830997196636,0.9848607321464293,0.436077381948848,24970,189203
5000,powerlaw_cluster,logarithmic,0.01606184410798686,0.9848576915383077,0.535815609362175,24966,189241
5000,powerlaw_cluster,logarithmic,0.015178821738956306,0.984859051810362,0.48200023088030186,24969,189224
5000,powerlaw_cluster,logarithmic,0.014899070810637616,0.984857851570314,0.4950675907293068,24968,189239
5000,powerlaw_cluster,logarithmic,0.015178821738956306,0.9848567313462693,0.4882183602747903,24969,189253
5000,powerlaw_cluster,logarithmic,0.01493912207625761,0.9848568913782757,0.4738023421176931,24968,189251
5000,powerlaw_cluster,logarithmic,0.01522009051948572,0.9848596919383876,0.39262253850591855,24967,189216
5000,powerlaw_cluster,logarithmic,0.014780692970158221,0.9848546509301861,0.4475033167732842,24965,189279
5000,powerlaw_cluster,logarithmic,0.015820883566307526,0.9848557711542308,0.535603481100774,24967,189265
5000,powerlaw_cluster,logarithmic,0.014860209885444203,0.9848587317463493,0.4298827540645955,24966,189228
5000,powerlaw_cluster,logarithmic,0.016463048267574606,0.9848604920984196,0.42561049327747574,24965,189206
5000,powerlaw_cluster,logarithmic,0.014340650536772952,0.9848563312662533,0.48483710395406426,24964,189258
5000,powerlaw_cluster,logarithmic,0.01606055751361743,0.9848588117623525,0.43718255965137603,24968,189227
5000,powerlaw_cluster,logarithmic,0.014136964357228674,0.9848600920184036,0.5029132340798241,24970,189211
5000,powerlaw_cluster,logarithmic,0.015260143389273841,0.9848564112822564,0.3939971969873466,24967,189257
5000,powerlaw_cluster,logarithmic,0.017462351810317207,0.9848565713142629,0.5067333759102541,24968,189255
5000,powerlaw_cluster,logarithmic,0.01493912207625761,0.9848567313462693,0.4602858233939309,24968,189253
5000,powerlaw_cluster,logarithmic,0.013775980136958871,0.984857051410282,0.3759310845822241,24971,189249
5000,powerlaw_cluster,logarithmic,0.014376676945256498,0.9848572114422884,0.4109746166396947,24971,189247
5000,powerlaw_cluster,logarithmic,0.015260143389273841,0.9848553710742148,0.4040930292856412,24967,189270
5000,powerlaw_cluster,logarithmic,0.014817781337605127,0.984857051410282,0.4790528614336545,24970,189249
5000,powerlaw_cluster,logarithmic,0.015019224607497597,0.984859851970394,0.47291367740733703,24968,189214
5000,powerlaw_cluster,logarithmic,0.014575741801145237,0.9848572114422884,0.4377023690264868,24973,189247
5000,powerlaw_cluster,logarithmic,0.014456769853029515,0.9848564912982597,0.4793206043099363,24971,189256
5000,powerlaw_cluster,logarithmic,0.015577446740349192,0.9848592918583716,0.5000481115468619,24972,189221
5000,powerlaw_cluster,logarithmic,0.014859614691392638,0.9848577715543109,0.5220022431228755,24967,189240
5000,powerlaw_cluster,logarithmic,0.013976212406391414,0.9848573714742949,0.4307916031368028,24971,189245
10000,erdos_renyi,heuristic,0.001296875510849072,0.9988003200320033,0.03149421644534767,91759,59978
10000,erdos_renyi,heuristic,0.0012285813690527964,0.9988003800380038,0.03739651875387136,91976,59975
10000,erdos_renyi,heuristic,0.001097945428850962,0.9988003400340034,0.01862264552293253,91990,59977
10000,erdos_renyi,heuristic,0.0013586513483255982,0.9988005400540054,0.02102473966294136,92003,59967
10000,erdos_renyi,heuristic,0.000999000999000999,0.9988003400340034,0.029179784648108564,92092,59977
10000,erdos_renyi,heuristic,0.0011313324703297182,0.998800300030003,0.032113455333735094,91927,59979
10000,erdos_renyi,heuristic,0.0011590497958122556,0.9988002200220022,0.037098414879903445,92317,59983
10000,erdos_renyi,heuristic,0.0008942007807899501,0.9988004800480048,0.03456702938345212,91702,59970
10000,erdos_renyi,heuristic,0.0011181675080062965,0.9988004400440044,0.003999934365310082,92115,59972
10000,erdos_renyi,heuristic,0.0012144344205412907,0.9988003200320033,0.033366526400522324,92224,59978
10000,erdos_renyi,heuristic,0.0012735802845417832,0.9988004800480048,0.04086631672805382,91867,59970
10000,erdos_renyi,heuristic,0.0011957821502337211,0.998800400040004,0.03491245037866952,91990,59974
10000,erdos_renyi,heuristic,0.0011223711452544405,0.998800600060006,0.047087411918795744,91770,59964
10000,erdos_renyi,heuristic,0.001115479168697272,0.998800200020002,0.03472294257690703,92337,59984
10000,erdos_renyi,heuristic,0.0011285456952492567,0.9988003600360036,0.04298481692275312,92154,59976
10000,erdos_renyi,heuristic,0.0012242819532172612,0.9988004200420042,0.03591703088247058,92299,59973
10000,erdos_renyi,heuristic,0.0011688185192800945,0.998800400040004,0.0425627010515059,92401,59974
10000,erdos_renyi,heuristic,0.0012201366117242055,0.9988004200420042,0.03818666005294727,91793,59973
10000,erdos_renyi,heuristic,0.0012634443436568615,0.9988003400340034,0.050208824195452896,92604,59977
10000,erdos_renyi,heuristic,0.001306435282462195,0.9988005200520051,0.030863200967884672,91853,59968
10000,erdos_renyi,heuristic,0.001333203264722141,0.9988005600560056,0.04115424189138056,92259,59966
10000,erdos_renyi,heuristic,0.0012736634698076441,0.9988001200120012,0.037181430530088586,91861,59988
10000,erdos_renyi,heuristic,0.001233409011526371,0.9988002600260026,0.05035452126208556,91616,59981
10000,erdos_renyi,heuristic,0.0010657502664375665,0.9988004400440044,0.02464211433205803,91954,59972
